,State Code,District Code,Sub District Code,Category,Name,Residence,Inhabited Villages,Uninhabited Villages,Towns,Households,Population (Person),Population (Male),Population (Female),Area,Population Density
10915,21,395,3165,SUB-DISTRICT,Kegaon ,Rural,107,1,0,26148,102668,51395,51273,527.1771231001945,194.7504842323878
10916,21,395,3165,SUB-DISTRICT,Kegaon ,Urban,0,0,0,0,0,0,0,0.0,0.0
10917,21,395,3166,SUB-DISTRICT,Junagarh,Total,160,7,1,45315,181649,90699,90950,588.9551249729885,308.42587541509386
10918,21,395,3166,SUB-DISTRICT,Junagarh,Rural,160,7,0,40774,161993,80864,81129,573.4151249729886,282.50562802582317
10919,21,395,3166,SUB-DISTRICT,Junagarh,Urban,0,0,1,4541,19656,9835,9821,15.54,1264.864864864865
10920,21,395,3167,SUB-DISTRICT,Golamunda,Total,72,1,0,20625,78214,39240,38974,365.67,213.89230727158366
10921,21,395,3167,SUB-DISTRICT,Golamunda,Rural,72,1,0,20625,78214,39240,38974,365.67,213.89230727158366
10922,21,395,3167,SUB-DISTRICT,Golamunda,Urban,0,0,0,0,0,0,0,0.0,0.0
10923,21,395,3168,SUB-DISTRICT,Dharamgarh,Total,62,0,0,27846,108110,54437,53673,228.37,473.39843236852477
10924,21,395,3168,SUB-DISTRICT,Dharamgarh,Rural,62,0,0,27846,108110,54437,53673,228.37,473.39843236852477
10925,21,395,3168,SUB-DISTRICT,Dharamgarh,Urban,0,0,0,0,0,0,0,0.0,0.0
10926,21,395,3169,SUB-DISTRICT,Kokasara ,Total,88,2,0,41585,158742,78488,80254,681.3835626305554,232.97010480728247
10927,21,395,3169,SUB-DISTRICT,Kokasara ,Rural,88,2,0,41585,158742,78488,80254,681.3835626305554,232.97010480728247
10928,21,395,3169,SUB-DISTRICT,Kokasara ,Urban,0,0,0,0,0,0,0,0.0,0.0
10929,21,395,3170,SUB-DISTRICT,Jayapatna,Total,147,1,1,48550,190799,94204,96595,590.2724195058705,323.23888715607256
10930,21,395,3170,SUB-DISTRICT,Jayapatna,Rural,147,1,0,47009,184644,90968,93676,588.0324195058705,314.00309553537573
10931,21,395,3170,SUB-DISTRICT,Jayapatna,Urban,0,0,1,1541,6155,3236,2919,2.24,2747.767857142857
10932,21,395,3171,SUB-DISTRICT,Thuamul Rampur ,Total,275,23,0,18773,77840,38113,39727,1090.36721169776,71.38879376132282
10933,21,395,3171,SUB-DISTRICT,Thuamul Rampur ,Rural,275,23,0,18773,77840,38113,39727,1090.36721169776,71.38879376132282
10934,21,395,3171,SUB-DISTRICT,Thuamul Rampur ,Urban,0,0,0,0,0,0,0,0.0,0.0
10935,21,396,0,DISTRICT,Rayagada  ,Total,2468,197,7,226144,967911,471960,495951,7073.0,136.84589283189595
10936,21,396,0,DISTRICT,Rayagada  ,Rural,2468,197,0,191568,820945,397774,423171,7004.34,117.20518992510358
10937,21,396,0,DISTRICT,Rayagada  ,Urban,0,0,7,34576,146966,74186,72780,68.66,2140.489367899796
10938,21,396,3172,SUB-DISTRICT,Ambadala ,Total,285,45,0,13377,54514,27203,27311,473.52556687794066,115.12366768160571
10939,21,396,3172,SUB-DISTRICT,Ambadala ,Rural,285,45,0,13377,54514,27203,27311,473.52556687794066,115.12366768160571
10940,21,396,3172,SUB-DISTRICT,Ambadala ,Urban,0,0,0,0,0,0,0,0.0,0.0
10941,21,396,3173,SUB-DISTRICT,Muniguda,Total,138,17,1,12816,55233,27011,28222,388.19676359366684,142.28093889472368
10942,21,396,3173,SUB-DISTRICT,Muniguda,Rural,138,17,0,10744,46887,22787,24100,385.49676359366686,121.62748024889069
10943,21,396,3173,SUB-DISTRICT,Muniguda,Urban,0,0,1,2072,8346,4224,4122,2.7,3091.111111111111
10944,21,396,3174,SUB-DISTRICT,Chandrapur,Total,129,3,0,5885,28952,14438,14514,611.0235381405447,47.382790011831915
10945,21,396,3174,SUB-DISTRICT,Chandrapur,Rural,129,3,0,5885,28952,14438,14514,611.0235381405447,47.382790011831915
10946,21,396,3174,SUB-DISTRICT,Chandrapur,Urban,0,0,0,0,0,0,0,0.0,0.0
10947,21,396,3175,SUB-DISTRICT,Bishamakatak,Total,289,29,1,20705,87895,41932,45963,665.0846973225172,132.1561003490919
10948,21,396,3175,SUB-DISTRICT,Bishamakatak,Rural,289,29,0,18747,79496,37652,41844,660.5246973225172,120.35280485686994
10949,21,396,3175,SUB-DISTRICT,Bishamakatak,Urban,0,0,1,1958,8399,4280,4119,4.56,1841.8859649122808
10950,21,396,3176,SUB-DISTRICT,Kalyanasingpur ,Total,245,19,1,15509,66029,31133,34896,552.3518951307487,119.54154694150202
10951,21,396,3176,SUB-DISTRICT,Kalyanasingpur ,Rural,245,19,0,14312,61369,28815,32554,543.8318951307488,112.8455328741717
10952,21,396,3176,SUB-DISTRICT,Kalyanasingpur ,Urban,0,0,1,1197,4660,2318,2342,8.52,546.9483568075118
10953,21,396,3177,SUB-DISTRICT,Kashipur ,Total,254,24,0,17625,70542,34059,36483,769.7815158230254,91.63898918068821
10954,21,396,3177,SUB-DISTRICT,Kashipur ,Rural,254,24,0,17625,70542,34059,36483,769.7815158230254,91.63898918068821
10955,21,396,3177,SUB-DISTRICT,Kashipur ,Urban,0,0,0,0,0,0,0,0.0,0.0
10956,21,396,3178,SUB-DISTRICT,Andirakanch ,Total,39,2,0,3798,15258,7449,7809,134.27162836797157,113.63532404764938
10957,21,396,3178,SUB-DISTRICT,Andirakanch ,Rural,39,2,0,3798,15258,7449,7809,134.27162836797157,113.63532404764938
10958,21,396,3178,SUB-DISTRICT,Andirakanch ,Urban,0,0,0,0,0,0,0,0.0,0.0
10959,21,396,3179,SUB-DISTRICT,Tikiri ,Total,73,0,0,8377,35376,17476,17900,235.04505458303183,150.50731470507543
10960,21,396,3179,SUB-DISTRICT,Tikiri ,Rural,73,0,0,8377,35376,17476,17900,235.04505458303183,150.50731470507543
10961,21,396,3179,SUB-DISTRICT,Tikiri ,Urban,0,0,0,0,0,0,0,0.0,0.0
10962,21,396,3180,SUB-DISTRICT,Doraguda ,Total,53,4,0,4780,19457,9307,10150,193.81956204050718,100.38718380724438
10963,21,396,3180,SUB-DISTRICT,Doraguda ,Rural,53,4,0,4780,19457,9307,10150,193.81956204050718,100.38718380724438
10964,21,396,3180,SUB-DISTRICT,Doraguda ,Urban,0,0,0,0,0,0,0,0.0,0.0
10965,21,396,3181,SUB-DISTRICT,Rayagada ,Total,318,16,2,50909,222518,109316,113202,892.681281272262,249.26925731305153
10966,21,396,3181,SUB-DISTRICT,Rayagada ,Rural,318,16,0,29956,132758,63813,68945,868.861281272262,152.7953919244787
10967,21,396,3181,SUB-DISTRICT,Rayagada ,Urban,0,0,2,20953,89760,45503,44257,23.82,3768.2619647355164
10968,21,396,3182,SUB-DISTRICT,Seskhal ,Total,137,10,0,10793,47586,22574,25012,342.0819674669925,139.10701096687177
10969,21,396,3182,SUB-DISTRICT,Seskhal ,Rural,137,10,0,10793,47586,22574,25012,342.0819674669925,139.10701096687177
10970,21,396,3182,SUB-DISTRICT,Seskhal ,Urban,0,0,0,0,0,0,0,0.0,0.0
10971,21,396,3183,SUB-DISTRICT,Gunupur,Total,171,8,1,27226,114856,56206,58650,637.2624687805333,180.2334291234641
10972,21,396,3183,SUB-DISTRICT,Gunupur,Rural,171,8,0,20526,85986,41824,44162,610.4824687805333,140.84925349578174
10973,21,396,3183,SUB-DISTRICT,Gunupur,Urban,0,0,1,6700,28870,14382,14488,26.78,1078.0433159073934
10974,21,396,3184,SUB-DISTRICT,Gudari ,Total,187,10,1,15340,65526,32273,33253,574.5280236071261,114.05187790249202
10975,21,396,3184,SUB-DISTRICT,Gudari ,Rural,187,10,0,13644,58595,28794,29801,572.2480236071261,102.39441218276376
10976,21,396,3184,SUB-DISTRICT,Gudari ,Urban,0,0,1,1696,6931,3479,3452,2.28,3039.9122807017548
10977,21,396,3185,SUB-DISTRICT,Padmapur,Total,92,7,0,10507,44779,22165,22614,215.26876758074826,208.0143836156037
10978,21,396,3185,SUB-DISTRICT,Padmapur,Rural,92,7,0,10507,44779,22165,22614,215.26876758074826,208.0143836156037
10979,21,396,3185,SUB-DISTRICT,Padmapur,Urban,0,0,0,0,0,0,0,0.0,0.0
10980,21,396,3186,SUB-DISTRICT,Puttasing ,Total,58,3,0,8497,39390,19418,19972,388.0772694123842,101.50040495709331
10981,21,396,3186,SUB-DISTRICT,Puttasing ,Rural,58,3,0,8497,39390,19418,19972,388.0772694123842,101.50040495709331
10982,21,396,3186,SUB-DISTRICT,Puttasing ,Urban,0,0,0,0,0,0,0,0.0,0.0
10983,21,397,0,DISTRICT,Nabarangapur ,Total,868,23,5,273423,1220946,604812,616134,5291.0,230.75902475902475
10984,21,397,0,DISTRICT,Nabarangapur ,Rural,868,23,0,253208,1133321,560771,572550,5218.69,217.16580214574924
10985,21,397,0,DISTRICT,Nabarangapur ,Urban,0,0,5,20215,87625,44041,43584,72.31,1211.796432028765
10986,21,397,3187,SUB-DISTRICT,Raighar ,Total,74,0,1,27260,133537,66842,66695,585.9554177676848,227.89617767975608
10987,21,397,3187,SUB-DISTRICT,Raighar ,Rural,74,0,0,25896,127601,63734,63867,580.8854177676848,219.66638530945502
10988,21,397,3187,SUB-DISTRICT,Raighar ,Urban,0,0,1,1364,5936,3108,2828,5.07,1170.8086785009862
10989,21,397,3188,SUB-DISTRICT,Kundei ,Total,43,0,0,10089,50002,25144,24858,224.80195700058005,222.42688928135524
10990,21,397,3188,SUB-DISTRICT,Kundei ,Rural,43,0,0,10089,50002,25144,24858,224.80195700058005,222.42688928135524
10991,21,397,3188,SUB-DISTRICT,Kundei ,Urban,0,0,0,0,0,0,0,0.0,0.0
10992,21,397,3189,SUB-DISTRICT,Umarkote,Total,104,2,1,43769,206012,102791,103221,838.5692703140224,245.67081968416736
10993,21,397,3189,SUB-DISTRICT,Umarkote,Rural,104,2,0,37213,177019,88151,88868,812.6692703140225,217.82415856772622
10994,21,397,3189,SUB-DISTRICT,Umarkote,Urban,0,0,1,6556,28993,14640,14353,25.9,1119.4208494208494
10995,21,397,3190,SUB-DISTRICT,Chandahandi ,Total,87,2,0,18833,73953,36460,37493,265.01035557358466,279.05701963961815
10996,21,397,3190,SUB-DISTRICT,Chandahandi ,Rural,87,2,0,18833,73953,36460,37493,265.01035557358466,279.05701963961815
10997,21,397,3190,SUB-DISTRICT,Chandahandi ,Urban,0,0,0,0,0,0,0,0.0,0.0
10998,21,397,3191,SUB-DISTRICT,Jharigan,Total,61,0,0,19162,83006,40925,42081,588.5029191988505,141.04602932641177
10999,21,397,3191,SUB-DISTRICT,Jharigan,Rural,61,0,0,19162,83006,40925,42081,588.5029191988505,141.04602932641177
11000,21,397,3191,SUB-DISTRICT,Jharigan,Urban,0,0,0,0,0,0,0,0.0,0.0
11001,21,397,3192,SUB-DISTRICT,Dabugan,Total,135,3,0,34752,155383,76542,78841,785.5130397200602,197.81084736082184
11002,21,397,3192,SUB-DISTRICT,Dabugan,Rural,135,3,0,34752,155383,76542,78841,785.5130397200602,197.81084736082184
11003,21,397,3192,SUB-DISTRICT,Dabugan,Urban,0,0,0,0,0,0,0,0.0,0.0
11004,21,397,3193,SUB-DISTRICT,Paparahandi,Total,68,0,1,23088,99699,49144,50555,470.3750772450345,211.95638294429315
11005,21,397,3193,SUB-DISTRICT,Paparahandi,Rural,68,0,0,21003,90309,44622,45687,460.7550772450345,196.00218089831858
11006,21,397,3193,SUB-DISTRICT,Paparahandi,Urban,0,0,1,2085,9390,4522,4868,9.62,976.0914760914761
11007,21,397,3194,SUB-DISTRICT,Kodinga,Total,69,0,0,23494,105973,52513,53460,421.95249098649964,251.1491276002222
11008,21,397,3194,SUB-DISTRICT,Kodinga,Rural,69,0,0,23494,105973,52513,53460,421.95249098649964,251.1491276002222
11009,21,397,3194,SUB-DISTRICT,Kodinga,Urban,0,0,0,0,0,0,0,0.0,0.0
11010,21,397,3195,SUB-DISTRICT,Kosagumuda ,Total,73,0,0,20238,93166,45968,47198,412.52472978454796,225.84343015910446
11011,21,397,3195,SUB-DISTRICT,Kosagumuda ,Rural,73,0,0,20238,93166,45968,47198,412.52472978454796,225.84343015910446
11012,21,397,3195,SUB-DISTRICT,Kosagumuda ,Urban,0,0,0,0,0,0,0,0.0,0.0
11013,21,397,3196,SUB-DISTRICT,Nabarangapur P.S,Total,59,0,1,27491,118957,58923,60034,290.4151631528864,409.610155022712
11014,21,397,3196,SUB-DISTRICT,Nabarangapur P.S,Rural,59,0,0,18775,82012,40440,41572,260.6751631528864,314.613786016506
11015,21,397,3196,SUB-DISTRICT,Nabarangapur P.S,Urban,0,0,1,8716,36945,18483,18462,29.74,1242.26630800269
11016,21,397,3197,SUB-DISTRICT,Tentulikhunti ,Total,50,0,0,17178,70316,34497,35819,245.5630907112609,286.34596427473406
11017,21,397,3197,SUB-DISTRICT,Tentulikhunti ,Rural,50,0,0,17178,70316,34497,35819,245.5630907112609,286.34596427473406
11018,21,397,3197,SUB-DISTRICT,Tentulikhunti ,Urban,0,0,0,0,0,0,0,0.0,0.0
11019,21,397,3198,SUB-DISTRICT,Khatiguda,Total,45,16,1,8069,30942,15063,15879,161.8164885449879,191.21660764130084
11020,21,397,3198,SUB-DISTRICT,Khatiguda,Rural,45,16,0,6575,24581,11775,12806,159.8364885449879,153.78841354539256
11021,21,397,3198,SUB-DISTRICT,Khatiguda,Urban,0,0,1,1494,6361,3288,3073,1.98,3212.626262626263
11022,21,398,0,DISTRICT,Koraput,Total,1941,101,7,337677,1379647,678809,700838,8807.0,156.65345747700692
11023,21,398,0,DISTRICT,Koraput,Rural,1941,101,0,282783,1153478,563771,589707,8635.29,133.57721628341375
11024,21,398,0,DISTRICT,Koraput,Urban,0,0,7,54894,226169,115038,111131,171.71,1317.156834197193
11025,21,398,3199,SUB-DISTRICT,Kotpad ,Total,105,8,1,29816,120929,59680,61249,540.526204876508,223.72458339485723
11026,21,398,3199,SUB-DISTRICT,Kotpad ,Rural,105,8,0,25938,104603,51735,52868,527.576204876508,198.2708830177147
11027,21,398,3199,SUB-DISTRICT,Kotpad ,Urban,0,0,1,3878,16326,7945,8381,12.95,1260.6949806949808
11028,21,398,3200,SUB-DISTRICT,Boriguma ,Total,79,0,1,23428,98341,48375,49966,387.81320866923795,253.5782634569161
11029,21,398,3200,SUB-DISTRICT,Boriguma ,Rural,79,0,0,20967,88556,43458,45098,378.50320866923795,233.96367050982204
11030,21,398,3200,SUB-DISTRICT,Boriguma ,Urban,0,0,1,2461,9785,4917,4868,9.31,1051.0204081632653
11031,21,398,3201,SUB-DISTRICT,Bhairabsingipur ,Total,81,2,0,18133,70420,34353,36067,362.00608144622197,194.52711876737155
11032,21,398,3201,SUB-DISTRICT,Bhairabsingipur ,Rural,81,2,0,18133,70420,34353,36067,362.00608144622197,194.52711876737155
11033,21,398,3201,SUB-DISTRICT,Bhairabsingipur ,Urban,0,0,0,0,0,0,0,0.0,0.0
11034,21,398,3202,SUB-DISTRICT,Dasamantapur,Total,111,13,0,13107,50736,24764,25972,603.289138282883,84.0989780528915
11035,21,398,3202,SUB-DISTRICT,Dasamantapur,Rural,111,13,0,13107,50736,24764,25972,603.289138282883,84.0989780528915
11036,21,398,3202,SUB-DISTRICT,Dasamantapur,Urban,0,0,0,0,0,0,0,0.0,0.0
11037,21,398,3203,SUB-DISTRICT,Lakshmipur,Total,71,2,0,9405,40232,19836,20396,317.65042109912673,126.6549556609752
11038,21,398,3203,SUB-DISTRICT,Lakshmipur,Rural,71,2,0,9405,40232,19836,20396,317.65042109912673,126.6549556609752
11039,21,398,3203,SUB-DISTRICT,Lakshmipur,Urban,0,0,0,0,0,0,0,0.0,0.0
11040,21,398,3204,SUB-DISTRICT,Narayanpatana ,Total,123,4,0,9317,43575,21325,22250,568.7890839952721,76.61012003592215
11041,21,398,3204,SUB-DISTRICT,Narayanpatana ,Rural,123,4,0,9317,43575,21325,22250,568.7890839952721,76.61012003592215
11042,21,398,3204,SUB-DISTRICT,Narayanpatana ,Urban,0,0,0,0,0,0,0,0.0,0.0
11043,21,398,3205,SUB-DISTRICT,Bandhugaon ,Total,148,5,0,12600,58974,28460,30514,424.8124794879198,138.82360534956229
11044,21,398,3205,SUB-DISTRICT,Bandhugaon ,Rural,148,5,0,12600,58974,28460,30514,424.8124794879198,138.82360534956229
11045,21,398,3205,SUB-DISTRICT,Bandhugaon ,Urban,0,0,0,0,0,0,0,0.0,0.0
11046,21,398,3206,SUB-DISTRICT,Kakiriguma ,Total,29,1,0,6456,25329,12191,13138,195.91684371830655,129.28444292629877
11047,21,398,3206,SUB-DISTRICT,Kakiriguma ,Rural,29,1,0,6456,25329,12191,13138,195.91684371830655,129.28444292629877
11048,21,398,3206,SUB-DISTRICT,Kakiriguma ,Urban,0,0,0,0,0,0,0,0.0,0.0
11049,21,398,3207,SUB-DISTRICT,Koraput ,Total,123,1,0,18019,68193,32883,35310,746.5920409427291,91.33903960976068
11050,21,398,3207,SUB-DISTRICT,Koraput ,Rural,123,1,0,18019,68193,32883,35310,746.5920409427291,91.33903960976068
11051,21,398,3207,SUB-DISTRICT,Koraput ,Urban,0,0,0,0,0,0,0,0.0,0.0
11052,21,398,3208,SUB-DISTRICT,Koraput Town ,Total,8,0,1,13244,54832,28045,26787,104.96709430498287,522.373229087252
11053,21,398,3208,SUB-DISTRICT,Koraput Town ,Rural,8,0,0,1865,7364,3492,3872,43.897094304982865,167.75597830775087
11054,21,398,3208,SUB-DISTRICT,Koraput Town ,Urban,0,0,1,11379,47468,24553,22915,61.07,777.2719829703619
11055,21,398,3209,SUB-DISTRICT,Jeypore ,Total,96,6,1,42687,181906,90328,91578,342.0558138329768,531.8020996679311
11056,21,398,3209,SUB-DISTRICT,Jeypore ,Rural,96,6,0,22714,97076,47726,49350,316.15581383297683,307.0511303369061
11057,21,398,3209,SUB-DISTRICT,Jeypore ,Urban,0,0,1,19973,84830,42602,42228,25.9,3275.2895752895756
11058,21,398,3210,SUB-DISTRICT,Kundura,Total,67,0,0,13835,57038,27830,29208,294.0599902775824,193.9672239877248
11059,21,398,3210,SUB-DISTRICT,Kundura,Rural,67,0,0,13835,57038,27830,29208,294.0599902775824,193.9672239877248
11060,21,398,3210,SUB-DISTRICT,Kundura,Urban,0,0,0,0,0,0,0,0.0,0.0
11061,21,398,3211,SUB-DISTRICT,Boipariguda ,Total,296,27,0,30531,125337,61225,64112,1280.3160303911916,97.89536100840989
11062,21,398,3211,SUB-DISTRICT,Boipariguda ,Rural,296,27,0,30531,125337,61225,64112,1280.3160303911916,97.89536100840989
11063,21,398,3211,SUB-DISTRICT,Boipariguda ,Urban,0,0,0,0,0,0,0,0.0,0.0
11064,21,398,3212,SUB-DISTRICT,Machh kund ,Total,115,9,0,10815,41132,20065,21067,398.38,103.24815502786285
11065,21,398,3212,SUB-DISTRICT,Machh kund ,Rural,115,9,0,10815,41132,20065,21067,398.38,103.24815502786285
11066,21,398,3212,SUB-DISTRICT,Machh kund ,Urban,0,0,0,0,0,0,0,0.0,0.0
11067,21,398,3213,SUB-DISTRICT,Padua ,Total,102,8,0,14015,54561,26444,28117,474.2426360089723,115.04870262016625
11068,21,398,3213,SUB-DISTRICT,Padua ,Rural,102,8,0,14015,54561,26444,28117,474.2426360089723,115.04870262016625
11069,21,398,3213,SUB-DISTRICT,Padua ,Urban,0,0,0,0,0,0,0,0.0,0.0
11070,21,398,3214,SUB-DISTRICT,Nandapur,Total,204,12,0,19204,72579,35322,37257,659.89,109.98651290366577
11071,21,398,3214,SUB-DISTRICT,Nandapur,Rural,204,12,0,19204,72579,35322,37257,659.89,109.98651290366577
11072,21,398,3214,SUB-DISTRICT,Nandapur,Urban,0,0,0,0,0,0,0,0.0,0.0
11073,21,398,3215,SUB-DISTRICT,Similiguda ,Total,22,0,0,5816,22247,10778,11469,156.02717465064688,142.58413670446967
11074,21,398,3215,SUB-DISTRICT,Similiguda ,Rural,22,0,0,5816,22247,10778,11469,156.02717465064688,142.58413670446967
11075,21,398,3215,SUB-DISTRICT,Similiguda ,Urban,0,0,0,0,0,0,0,0.0,0.0
11076,21,398,3216,SUB-DISTRICT,Sunabeda,Total,12,0,1,16350,65664,33706,31958,82.376350095867,797.1219885753898
11077,21,398,3216,SUB-DISTRICT,Sunabeda,Rural,12,0,0,3906,15270,7690,7580,44.976350095867,339.51176490426695
11078,21,398,3216,SUB-DISTRICT,Sunabeda,Urban,0,0,1,12444,50394,26016,24378,37.4,1347.433155080214
11079,21,398,3217,SUB-DISTRICT,Damonjodi,Total,12,0,2,7952,29431,14948,14483,59.611747345459214,493.71141277645904
11080,21,398,3217,SUB-DISTRICT,Damonjodi,Rural,12,0,0,3193,12065,5943,6122,34.531747345459216,349.38863299619555
11081,21,398,3217,SUB-DISTRICT,Damonjodi,Urban,0,0,2,4759,17366,9005,8361,25.08,692.4242424242425
11082,21,398,3218,SUB-DISTRICT,Pottangi ,Total,104,2,0,20547,88128,43375,44753,739.605100814561,119.15547892103584
11083,21,398,3218,SUB-DISTRICT,Pottangi ,Rural,104,2,0,20547,88128,43375,44753,739.605100814561,119.15547892103584
11084,21,398,3218,SUB-DISTRICT,Pottangi ,Urban,0,0,0,0,0,0,0,0.0,0.0
11085,21,398,3219,SUB-DISTRICT,Kotiya ,Total,33,1,0,2400,10063,4876,5187,68.0656189157777,147.84262833856909
11086,21,398,3219,SUB-DISTRICT,Kotiya ,Rural,33,1,0,2400,10063,4876,5187,68.0656189157777,147.84262833856909
11087,21,398,3219,SUB-DISTRICT,Kotiya ,Urban,0,0,0,0,0,0,0,0.0,0.0
11088,21,399,0,DISTRICT,Malkangiri  ,Total,995,60,3,137599,613192,303624,309568,5791.0,105.8870661371093
11089,21,399,0,DISTRICT,Malkangiri  ,Rural,995,60,0,126225,563664,277901,285763,5766.32,97.75107867756212
11090,21,399,0,DISTRICT,Malkangiri  ,Urban,0,0,3,11374,49528,25723,23805,24.68,2006.807131280389
11091,21,399,3220,SUB-DISTRICT,Malkangiri,Total,192,10,1,38997,177657,88590,89067,1191.3760380446265,149.11916500484907
11092,21,399,3220,SUB-DISTRICT,Malkangiri,Rural,192,10,0,31847,146650,72232,74418,1173.3160380446266,124.98763781018242
11093,21,399,3220,SUB-DISTRICT,Malkangiri,Urban,0,0,1,7150,31007,16358,14649,18.06,1716.8881506090809
11094,21,399,3221,SUB-DISTRICT,Mathili ,Total,138,6,0,18989,84201,41700,42501,618.0846442805935,136.22891424200316
11095,21,399,3221,SUB-DISTRICT,Mathili ,Rural,138,6,0,18989,84201,41700,42501,618.0846442805935,136.22891424200316
11096,21,399,3221,SUB-DISTRICT,Mathili ,Urban,0,0,0,0,0,0,0,0.0,0.0
11097,21,399,3222,SUB-DISTRICT,Mudulipada ,Total,89,9,0,6985,29614,14228,15386,420.01967405667295,70.50622108716794
11098,21,399,3222,SUB-DISTRICT,Mudulipada ,Rural,89,9,0,6985,29614,14228,15386,420.01967405667295,70.50622108716794
11099,21,399,3222,SUB-DISTRICT,Mudulipada ,Urban,0,0,0,0,0,0,0,0.0,0.0
11100,21,399,3223,SUB-DISTRICT,Chitrakonda,Total,88,5,1,8110,33579,16246,17333,570.2014889830295,58.88970942515267
11101,21,399,3223,SUB-DISTRICT,Chitrakonda,Rural,88,5,0,6644,26854,12904,13950,568.4314889830296,47.242280768160825
11102,21,399,3223,SUB-DISTRICT,Chitrakonda,Urban,0,0,1,1466,6725,3342,3383,1.77,3799.4350282485875
11103,21,399,3224,SUB-DISTRICT,Paparmetla ,Total,82,6,0,3351,15232,7503,7729,221.12519919355702,68.88405326733933
11104,21,399,3224,SUB-DISTRICT,Paparmetla ,Rural,82,6,0,3351,15232,7503,7729,221.12519919355702,68.88405326733933
11105,21,399,3224,SUB-DISTRICT,Paparmetla ,Urban,0,0,0,0,0,0,0,0.0,0.0
11106,21,399,3225,SUB-DISTRICT,Jodamba,Total,84,0,0,3202,14669,7241,7428,338.4378927917894,43.343255328163046
11107,21,399,3225,SUB-DISTRICT,Jodamba,Rural,84,0,0,3202,14669,7241,7428,338.4378927917894,43.343255328163046
11108,21,399,3225,SUB-DISTRICT,Jodamba,Urban,0,0,0,0,0,0,0,0.0,0.0
11109,21,399,3226,SUB-DISTRICT,Orkel,Total,98,11,1,16700,74584,36462,38122,440.8713469244514,169.17406976049378
11110,21,399,3226,SUB-DISTRICT,Orkel,Rural,98,11,0,13942,62788,30439,32349,436.0213469244514,144.002123847572
11111,21,399,3226,SUB-DISTRICT,Orkel,Urban,0,0,1,2758,11796,6023,5773,4.85,2432.1649484536083
11112,21,399,3227,SUB-DISTRICT,Kalimela ,Total,105,7,0,17185,76811,38331,38480,824.8697820240571,93.1189403150664
11113,21,399,3227,SUB-DISTRICT,Kalimela ,Rural,105,7,0,17185,76811,38331,38480,824.8697820240571,93.1189403150664
11114,21,399,3227,SUB-DISTRICT,Kalimela ,Urban,0,0,0,0,0,0,0,0.0,0.0
11115,21,399,3228,SUB-DISTRICT,Podia,Total,35,1,0,6421,28264,14039,14225,348.38157965414626,81.12943292828203
11116,21,399,3228,SUB-DISTRICT,Podia,Rural,35,1,0,6421,28264,14039,14225,348.38157965414626,81.12943292828203
11117,21,399,3228,SUB-DISTRICT,Podia,Urban,0,0,0,0,0,0,0,0.0,0.0
11118,21,399,3229,SUB-DISTRICT,M.V. 79,Total,32,0,0,9750,43705,21881,21824,345.89306573655955,126.35407971227379
11119,21,399,3229,SUB-DISTRICT,M.V. 79,Rural,32,0,0,9750,43705,21881,21824,345.89306573655955,126.35407971227379
11120,21,399,3229,SUB-DISTRICT,M.V. 79,Urban,0,0,0,0,0,0,0,0.0,0.0
11121,21,399,3230,SUB-DISTRICT,Motu ,Total,52,5,0,7909,34876,17403,17473,471.73928831051626,73.93066650205171
11122,21,399,3230,SUB-DISTRICT,Motu ,Rural,52,5,0,7909,34876,17403,17473,471.73928831051626,73.93066650205171
11123,21,399,3230,SUB-DISTRICT,Motu ,Urban,0,0,0,0,0,0,0,0.0,0.0
11124,22,0,0,STATE,CHHATTISGARH,Total,19567,559,182,5650724,25545198,12832895,12712303,135192.0,188.9549529557962
11125,22,0,0,STATE,CHHATTISGARH,Rural,19567,559,0,4365568,19607961,9797426,9810535,131940.34,148.61232735947172
11126,22,0,0,STATE,CHHATTISGARH,Urban,0,0,182,1285156,5937237,3035469,2901768,3251.66,1825.9095354372844
11127,22,400,0,DISTRICT,Koriya,Total,623,13,8,153274,658917,334737,324180,6604.0,99.77543912780133
11128,22,400,0,DISTRICT,Koriya,Rural,623,13,0,108193,453618,228338,225280,6389.95,70.98928786610225
11129,22,400,0,DISTRICT,Koriya,Urban,0,0,8,45081,205299,106399,98900,214.05,959.1170287316047
11130,22,400,3231,SUB-DISTRICT,Bharatpur,Total,175,8,0,23227,88750,44528,44222,2347.817352805128,37.80106654973104
11131,22,400,3231,SUB-DISTRICT,Bharatpur,Rural,175,8,0,23227,88750,44528,44222,2347.817352805128,37.80106654973104
11132,22,400,3231,SUB-DISTRICT,Bharatpur,Urban,0,0,0,0,0,0,0,0.0,0.0
